K, algo, allowedP, trueP, n, sentinel, time, 
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 741455, 96.6169, 0.0785067
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 881743, 161.942, 0.0813102
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1048576, 550.877, 0.0836218
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1246974, 103.408, 0.173597
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1482910, 265.466, 0.268468
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1763487, 1022.81, 0.25626
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2097152, 1672.13, 0.194791
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2493948, 1085.24, 0.416381
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2965820, 473.371, 0.463138
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 3526975, 836.634, 0.511111
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4194304, 1679.33, 0.409166
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4987896, 768.932, 0.777113
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 5931641, 559.983, 0.930414
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 7053950, 1307.88, 1.00814
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 8388608, 2882.48, 0.868983
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 9975792, 3553.85, 1.61462
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 11863283, 1940.72, 1.74768
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 14107900, 1159.23, 1.91042
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16777216, 3402.48, 1.73311
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19951584, 2187.89, 3.3416
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 23726566, 3263.95, 3.40183
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 28215801, 3521.84, 3.62093
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 33554432, 4734.21, 3.28781
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 39903169, 1428.68, 6.52667
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 47453132, 1864.09, 6.82949
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 56431603, 2422.51, 7.81667
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 67108864, 4805.36, 7.15391
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16, 5.08428, 2.29e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19, 3.74151, 4.8e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 22, 2.7268, 2.1e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 26, 3.69267, 2.2e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 32, 5.12512, 1.8e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 38, 10.1649, 7.7e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 45, 4.59897, 3.3e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 53, 6.24848, 3.7e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 64, 8.48267, 3.6e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 76, 0.649002, 0.0045675
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 90, 6.17745, 0.0053574
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 107, 4.0058, 8.4e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 128, 6.99139, 8e-06
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 152, 12.8346, 1.9e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 181, 3.00734, 2.59e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 215, 3.89364, 2.88e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 256, 7.77228, 1.64e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 304, 6.2474, 0.0079287
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 362, 12.3514, 3.53e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 430, 11.1336, 4.63e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 512, 6.38456, 3.61e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 608, 18.3453, 8.6e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 724, 6.05831, 0.0001291
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 861, 5.95193, 6.93e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1024, 15.0743, 5.73e-05
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1217, 25.349, 0.0001339
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1448, 22.9566, 0.000101
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1722, 15.9214, 0.0001269
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2048, 50.2559, 9.74e-05
